Provider.ID,QC-T-ed_1b,QC-T-op_3b,QC-T-op_20,QC-T,QC-CP-op_6,QC-CP-op_7,QC-CP-pn_6,QC-CP-scip_inf_1,QC-CP-scip_inf_2,QC-CP-scip_inf_3,QC-CP-scip_vte_2,QC-CP-stk_6,QC-CP-vte_3,QC-CP-vte_6,QC-CP,QC-AD-readm_30_ami,QC-AD-readm_30_copd,QC-AD-readm_30_cabg,QC-AD-readm_30_hf,QC-AD-readm_30_pn,QC-AD-readm_30_hipknee,QC-AD-readm_30_stk,QC-AD,PD-mort_30_copd,PD-mort_30_cabg,PD-mort_30_ami,PD-mort_30_hf,PD-mort_30_pn,PD-mort_30_stk,QC,PD,PW,QS,State
420070,0.743174061,0.166259169,0.974060823,0.627831351,0.986666667,0.983870968,0.975,0.98,0.978021978,0.989010989,1,0.841463415,0.90625,1,0.964028402,0.060816681,0.087563793,,0.241317211,0.510527561,0.414897445,0.165626148,0.246791473,0.634193194,,0.14764565,0.775789474,0.428774929,0.909815284,20.42945806,19.30812354,8.75,48.48758161,SC
420071,0.469567691,,0.921884317,0.695726004,0.973333333,0.967741935,1,1,0.989010989,0.978021978,1,0.926829268,0.984375,0.901408451,0.972072095,0.294960904,0.506849315,0.728136882,0.876254181,0.394369529,0.414897445,0.840984209,0.579493209,0.859769484,0.727615457,0.099760575,0.357105263,0.280151947,0.233611011,24.96990343,14.21118742,18.33333333,57.51442419,SC
420072,0.50483504,,0.807990459,0.656412749,,,0.975,0.92,1,1,1,0.902439024,0.609375,,0.915259146,,0.888262154,,0.146899923,0.707357464,0.287153652,,0.507418298,0.502744237,,,0.497105263,0.580009497,,23.10100216,17.55398885,20.41666667,61.07165768,SC
420073,0.823663254,,0.769528921,0.796596087,0.973333333,1,0.9375,0.98,0.989010989,0.967032967,0.99,0.951219512,0.859375,0.718309859,0.936578166,0.970460469,0.579102874,0.642585551,0.876254181,0.329074994,0.487225621,0.58207859,0.638111754,0.006037322,0.727615457,0.14764565,0.039210526,0.35660019,0.390800435,26.34762231,9.266164334,7.083333333,42.69711997,SC
420078,0.86149033,,0.969886702,0.915688516,0.986666667,1,0.975,0.99,1,0.967032967,1,0.951219512,0.890625,0.845070423,0.960561457,0.934404865,0.780016116,0.97338403,0.99176743,0.553820677,,0.53837679,0.795294985,0.106750823,0.978322337,0.451715882,0.052631579,0.428774929,0.043100326,29.68383286,11.45164376,5,46.13547662,SC
420079,0.465017065,,0.185450209,0.325233637,1,0.983870968,0.975,1,0.989010989,0.978021978,0.99,1,1,0.957746479,0.987365041,0.67767159,0.156594145,0.872623574,0.746591201,0.136740005,0.107592659,0.58207859,0.468555966,0.248902305,0.295004713,0.749401437,0.144473684,0.35660019,0.325606664,19.79060716,11.77771663,2.916666667,34.48499045,SC
420080,0.839590444,,0.535181872,0.687386158,0.986666667,0.983870968,0.975,0.99,1,0.989010989,1,0.890243902,1,1,0.981479253,0.072545613,0.260542573,0.050380228,0.667095446,0.29713745,0.287153652,0.81197209,0.349546722,0.502744237,0.088595664,0.519553073,0.076052632,0.522079772,0.444042014,22.42680147,11.96148551,5.833333333,40.22162031,SC
420082,0.844709898,,0.683959451,0.764334675,0.986666667,0.983870968,0.95,0.99,0.978021978,0.978021978,1,0.853658537,0.71875,0.788732394,0.922772252,0.953084275,0.436744561,0.432509506,0.187805506,0.432221434,0.160129543,0.77745134,0.482849452,0.054884742,0.062205467,0.166001596,0.233947368,0.128442545,0.603404564,24.11062643,6.938257121,2.5,33.54888355,SC
420083,0.893913538,,0.77966607,0.836789804,0.986666667,0.983870968,0.9875,1,1,0.989010989,1,0.987804878,1,1,0.99348535,0.715899218,0.288208434,,0.720349884,0.155665957,0.34041022,0.53837679,0.459818417,0.883369923,,0.451715882,0.096578947,0.404795821,0.10467222,25.44548413,12.94088529,19.16666667,57.55303609,SC
420085,0.610921502,,0.277877162,0.444399332,1,0.967741935,1,1,1,0.978021978,1,1,0.96875,1,0.991451391,0.264986968,0.078699973,0.315589354,0.20735786,0.175774781,0.064771501,0.119353654,0.175219156,0.980241493,0.472196041,0.616520351,0.754210526,0.454415954,0.717493662,17.90077643,22.19487793,1.666666667,41.76232103,SC
420086,0.887656428,0.5599022,0.683959451,0.710506027,0.973333333,0.983870968,0.9625,0.99,0.989010989,0.978021978,1,0.975609756,0.921875,0.901408451,0.967563047,0.593831451,0.39994628,,0.928994083,0.802460374,0.487225621,0.186558942,0.566502792,0.003567508,,0.519553073,0.754210526,0.632478632,0.82252807,24.9396874,18.21558539,8.75,51.90527279,SC
420087,0.061717861,,0.095408468,0.078563164,0.986666667,1,1,1,1,0.989010989,0.99,1,1,1,0.996567766,0.962206777,0.801772764,0.936311787,0.977360432,0.830376153,0.817920115,0.77745134,0.871914196,0.679198683,0.96135721,0.045889864,0.280789474,0.879154796,0.961608113,21.63383473,21.15554522,18.75,61.53937995,SC
420089,0.187144482,0.127139364,0.095408468,0.136564105,0.973333333,1,0.9625,0.99,0.989010989,0.912087912,1,0.951219512,1,,0.975350194,,0.436744561,,0.910728068,0.221433641,0.19827276,0.910760191,0.535587844,0.277442371,,,0.255789474,0.754273504,0.390800435,18.30557937,13.98588153,20,52.2914609,SC
420091,0.643913538,,0.873285629,0.758599584,0.986666667,1,0.9125,0.99,1,0.989010989,1,0.987804878,0.890625,0.943661972,0.970026951,0.060816681,0.119527263,0.120722433,0.146899923,0.036669032,0.287153652,0.019831069,0.113088579,0.905049396,0.026390198,0.387470072,0.920526316,0.731244065,0.30351322,20.46350126,18.18996259,11.66666667,50.32013052,SC
420098,0.366609784,0.249388753,0.592725104,0.40290788,0.986666667,0.870967742,0.9375,1,0.989010989,0.978021978,0.98,0.987804878,0.9375,,0.963052473,0.152041703,0.506849315,,0.523282737,0.9602555,0.19827276,0.290488432,0.438531741,0.990669594,,0.686751796,0.175789474,0.683998101,0.473741398,20.04991216,20.07300241,17.91666667,58.03958124,SC
420101,0.600682594,,0.566189624,0.583436109,1,0.983870968,1,0.98,0.978021978,0.879120879,0.97,1,0.953125,,0.971570981,,0.070373355,,0.322356573,0.245091081,,0.709144326,0.336741334,0.136388584,,,0.308421053,0.033475783,0.873958711,21.01942693,11.26870109,8.75,41.03812802,SC
420102,,,,,0.986666667,1,,1,1,1,1,,,,0.997777778,,,,,,0.969413458,,0.969413458,,,,,,,,,32.5,,SC
420103,0.605517634,,0.665175909,0.635346772,1,0.951612903,1,0.99,0.989010989,0.978021978,0.98,1,1,,0.987627319,,0.888262154,,0.581682532,0.432221434,0.898164807,0.420492104,0.644164606,0.546377607,,,0.117368421,0.968186135,0.766751177,25.19042996,19.98902783,22.5,67.6794578,SC
420104,0.061717861,,0.019976148,0.040847005,1,0.983870968,1,0.98,0.956043956,0.978021978,1,1,,,0.987242113,,0.928552243,,0.63725238,0.596640643,,0.709144326,0.717897398,0.883369923,,,0.553684211,0.605413105,,19.39985017,22.69408043,27.91666667,70.01059727,SC
420105,0.285836177,,0.825581395,0.555708786,0.96,0.935483871,0.975,0.97,0.956043956,0.956043956,1,0.975609756,0.953125,,0.964589615,0.553431798,0.888262154,,0.301003344,0.858291933,0.19827276,0.259640103,0.509817015,0.338090011,,0.773343974,0.255789474,0.731244065,0.628757696,22.55683797,18.18150147,15.83333333,56.57167277,SC
420106,0.816837315,,,0.816837315,,,,1,0.978021978,0.978021978,1,,,,0.989010989,,,,,,,,,,,,,,,,,,,SC
42011F,,,,,,,0.9625,0.99,1,0.967032967,1,,,,0.983906593,0.553431798,,,0.122202213,0.671871304,,,0.449168438,,,0.387470072,0.867631579,0.683998101,,,21.54555279,,,SC
42029F,,,,,,,0.9625,0.99,0.989010989,0.989010989,1,,,,0.986104396,0.294960904,,,0.224594803,0.066713982,,,0.195423229,,,0.272944932,0.280789474,0.632478632,,,13.18014487,,,SC
421300,,,,,,,0.8625,,,,,,,,0.8625,,,,,0.329074994,,,0.329074994,,,,,0.580009497,,,19.33364989,,,SC
421301,0.216439135,,0.642516398,0.429477767,0.96,0.806451613,0.975,1,0.912087912,1,1,,,,0.950505646,,0.472468439,,0.47234371,0.432221434,0.561353005,,0.484596647,0.593029638,,,0.525,0.731244065,,20.71755622,20.54748558,,,SC
421302,0.614903299,,,0.614903299,,,,,,,,,,,,,,,,0.394369529,,,0.394369529,,,,,0.195394112,,,6.513137069,,,SC
421303,,,,,,,0.6125,,,,,,,,0.6125,,0.888262154,,0.390275277,0.198012775,,,0.492183402,0.634193194,,,0.728684211,0.150522317,,,16.81555247,,,SC
421304,,,,,,,,,,,,,,,,,0.68627451,,0.785438642,0.47125621,,,0.647656454,0.763446762,,,0.144473684,0.280151947,,,13.20080436,,,SC
430005,0.029010239,,0.154740608,0.091875424,0.893333333,0.983870968,0.95,0.98,0.989010989,0.978021978,0.99,0.743902439,0.859375,,0.929723856,0.432232841,0.652162235,,0.966297916,0.95055595,0.925152933,0.53837679,0.744129777,0.024149286,,0.233439745,0.192894737,0.316951567,0.004708439,19.61921175,5.147625159,9.583333333,34.35017024,SD
430008,0.043515358,,0.218246869,0.130881114,0.946666667,1,0.8875,1,1,0.945054945,1,,0.78125,,0.945058951,0.593831451,0.68627451,,0.667095446,0.510527561,0.768261965,0.348879912,0.595811807,0.072722283,,0.686751796,0.130526316,0.404795821,0.132560666,18.57502081,9.51571255,17.91666667,46.00740003,SD
430012,0.090443686,,0.310971974,0.20070783,1,1,0.9875,1,1,0.989010989,1,1,1,,0.99739011,0.637271937,0.716626377,,0.581682532,0.858291933,0.19827276,0.889092912,0.646873075,0.763446762,,0.418196329,0.069473684,0.108974359,0.628757696,20.49967794,13.2589922,11.25,45.00867014,SD
430013,0.077929465,,0.418008348,0.247968907,1,0.967741935,0.9875,1,0.989010989,1,1,0.914634146,0.875,,0.970431897,0.509556907,0.68627451,,0.85978904,0.999053702,0.160129543,0.709144326,0.653991338,0.796377607,,0.483639266,0.383421053,0.381291548,0.786309308,20.80435713,18.87359188,17.08333333,56.76128234,SD
430014,0.056313993,,0.277877162,0.167095577,0.986666667,0.951612903,0.95,1,0.967032967,0.989010989,1,0.963414634,1,,0.978637573,0.834491746,0.849315068,,0.928994083,0.92855453,0.707808564,0.910760191,0.859987364,0.458013172,,0.616520351,0.817894737,0.731244065,0.347700109,22.2857835,19.80914956,8.333333333,50.42826639,SD
430015,0.059726962,,0.277877162,0.168802062,1,0.967741935,0.9375,0.99,1,0.923076923,1,0.780487805,,,0.949850833,,0.828095622,,0.667095446,0.881003075,0.637639439,0.53837679,0.710442075,0.37650933,,,0.525,0.241690408,0.250633828,20.32327744,11.61527973,6.25,38.18855716,SD
430016,0.091865757,,0.277877162,0.184871459,0.986666667,1,0.975,0.99,0.989010989,0.978021978,1,0.963414634,0.984375,1,0.986648927,0.392701998,0.780016116,,0.928994083,0.968062456,0.561353005,0.965846493,0.766162358,0.679198683,,0.079409417,0.357105263,0.811016144,0.233611011,21.52980827,14.40227012,10.83333333,46.76541172,SD
430027,0.182025028,,0.128801431,0.15541323,0.973333333,0.983870968,0.95,0.98,0.989010989,0.967032967,0.99,1,0.953125,0.802816901,0.958919016,0.979148566,0.288208434,0.196768061,0.695909442,0.858291933,0.925152933,0.955196474,0.699810835,0.054884742,0.788878417,0.939345571,0.117368421,0.632478632,0.372328866,20.15714534,16.14047027,7.083333333,43.38094894,SD
43002F,,,,,,,0.9375,0.97,1,1,1,,,,0.9815,,,,0.842037561,0.553820677,,,0.697929119,,,,0.867631579,0.381291548,,,20.81538545,,,SD
430048,0.100113766,,0.246571258,0.173342512,0.973333333,1,0.8625,0.98,0.989010989,0.978021978,0.99,,,,0.967552329,,0.888262154,,0.667095446,0.95055595,0.707808564,0.420492104,0.726842844,0.09467618,,,0.003947368,0.072174739,0.67982615,20.75264094,7.088536977,10.83333333,38.67451125,SD
43005F,,,,,,,0.9625,1,0.989010989,0.978021978,1,,,,0.985906593,,,,0.322356573,0.671871304,,,0.497113938,,,0.418196329,0.754210526,0.830721747,,,22.25698447,,,SD
430077,0.307167235,,0.566189624,0.43667843,0.96,0.967741935,0.975,0.98,0.989010989,0.967032967,1,0.963414634,0.984375,0.845070423,0.963164595,0.779756733,0.579102874,0.671102662,0.998456393,0.771705701,0.0518172,0.993389644,0.692190173,0.277442371,0.062205467,0.890263368,0.466842105,0.683998101,0.038754075,23.2448133,13.44169714,7.5,44.18651045,SD
430081,0.408987486,,,0.408987486,,,0.1625,0.42,,,0.79,,,,0.4575,,0.34085415,,,0.707357464,,,0.524105807,,,,,0.632478632,,15.45103659,21.08262108,,,SD
430082,0.43486917,,,0.43486917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD
430083,0.469567691,,,0.469567691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD
430084,0.662116041,,,0.662116041,,,,,,,,,,,,,,,,0.221433641,,,0.221433641,,,,,0.811016144,,,27.03387148,,,SD
430089,,,,,1,0.983870968,,0.99,1,0.967032967,1,,,,0.990150656,,,,,,0.414897445,,0.414897445,,,,,,,,,29.58333333,,SD
430090,,,,,0.986666667,1,,1,0.989010989,1,1,,,,0.995946276,,,,,,0.925152933,,0.925152933,,,,,,,,,31.25,,SD
430091,,,,,1,1,,0.99,1,1,1,,,,0.998333333,,,,,,0.925152933,,0.925152933,,,,,,,,,33.33333333,,SD
430092,,,,,1,1,,1,1,0.967032967,1,,,,0.994505495,,,,,,0.287153652,,0.287153652,,,,,,,,,33.33333333,,SD
430093,,,,,0.986666667,0.935483871,,1,1,0.934065934,1,,,,0.976036079,,,,,,,,,,,,,,,,,,,SD
430095,0.013651877,,0.029218843,0.02143536,0.973333333,1,,0.99,1,1,0.94,,0.578125,,0.925922619,0.779756733,,0.671102662,0.994340108,,,,0.815066501,,0.91328935,0.978850758,0.407105263,,,19.58249422,25.54717079,30.41666667,75.54633168,SD
430096,,,,,0.893333333,1,,0.93,0.923076923,0.978021978,0.95,,,,0.945738706,,,,,,0.240014394,,0.240014394,,,,,,,,,,,SD
